74
0xe320	0x9075
0x8dd3	0xe864	;
0x8dd5	0xe5b4	;
0x8dd6	0xe5b5	;
0x8dd7	0xe5b9	;
0x8dd8	0xe863	;
0x8dd9	0xe868	;
0x8dda	0xe5b6	;\
0x8ddb	0xe5b7	;_
0x8ddc	0xe867	;
0x8ddd	0xe5b8	;Z
0x8ddf	0xe5bb	;
0x8de0	0xe86f	;h
0x8de1	0xe5bc	;
0x8de2	0xe875	;o
0x8de3	0xe5bd	;n
0x8de4	0xe86d	;
0x8de6	0xe874	;
0x8de7	0xe876	;p
0x8de8	0xe5be	;
0x8de9	0xe873	;m
0x8dea	0xe5bf	;
0x8deb	0xe5ba	;r
0x8dec	0xe5c0	;i
0x8dee	0xe871	;k
0x8def	0xe5c1	;
0x8df0	0xe86e	;g
0x8df1	0xe5c2	;j
0x8df2	0xe877	;q
0x8df3	0xe5c3	;
0x8df4	0xe86c	;s
0x8dfa	0xe870	;
0x8dfc	0xe5c7	;
0x8dfd	0xe5c4	;[
0x8dfe	0xe921	;a
0x8dff	0xe879	;Y
0x8e00	0xe925	;b
0x8e02	0xe878	;X
0x8e03	0xe87b	;]
0x8e05	0xe87e	;`
0x8e06	0xe87d	;_
0x8e07	0xe87c	;^
0x8e09	0xe5c5	;W
0x8e0a	0xe5c6	;\
0x8e0d	0xe87a	;Z
0x8e0f	0xe5c8	;
0x8e10	0xe5c9	;
0x8e11	0xe931	;
0x8e12	0xe934	;A
0x8e13	0xe935	;C
0x8e14	0xe5ca	;@
0x8e15	0xe92f	;
0x8e16	0xe5cb	;
0x8e18	0xe5d1	;B
0x8e19	0xe932	;
0x8e1a	0xe927	;F
0x8e1b	0xe930	;
0x8e1c	0xe929	;D
0x8e1d	0xe5cc	;
0x8e1e	0xe5cd	;
0x8e1f	0xe5d3	;
0x8e20	0xe92a	;
0x8e21	0xe5d2	;
0x8e22	0xe5ce	;
0x8e23	0xe5cf	;
0x8e24	0xe92d	;
0x8e25	0xe92c	;
0x8e26	0xe5d4	;
0x8e27	0xe5d0	;
0x8e29	0xe933	;
0x8e2b	0xe92b	;
0x8e2e	0xe92e	;
0x8e30	0xe5d5	;
0x8e31	0xe5de	;
0x8e33	0xe938	;
0x8e34	0xe5d6	;
0x8e35	0xe5d7	;
0x8e36	0xe5d8	;
0x8e38	0xe93a	;
0x8e39	0xe93b	;
0x8e3c	0xe93d	;
0x8e3d	0xe5da	;
0x8e3e	0xe939	;
0x8e40	0xe5df	;
0x8e41	0xe5db	;
0x8e42	0xe5dc	;
0x8e44	0xe5dd	;
0x8e45	0xe93c	;
0x8e47	0xe5e1	;
0x8e48	0xe5e2	;
0x8e49	0xe5e3	;
0x8e4a	0xe5e4	;
0x8e4b	0xe6a3	;
0x8e4c	0xe5e6	;
0x8e4d	0xe942	;
0x8e4e	0xe941	;
0x8e50	0xe5e0	;
0x8e53	0xe93f	;
0x8e54	0xe5e8	;E
0x8e55	0xe5e7	;
0x8e56	0xe944	;
0x8e57	0xe943	;
0x8e59	0xe5e9	;
0x8e5a	0xe6ae	;A
0x8e5b	0xe948	;@
0x8e5c	0xe5ed	;
0x8e5d	0xe5ee	;C
0x8e5e	0xe945	;
0x8e5f	0xe5ea	;
0x8e60	0xe5ef	;
0x8e61	0xe5f5	;B
0x8e62	0xe5f6	;
0x8e63	0xe5eb	;
0x8e64	0xe5ec	;
0x8e65	0xe946	;
0x8e66	0xe94a	;
0x8e67	0xe947	;
0x8e69	0xe949	;D
0x8e6a	0xe950	;R
0x8e6c	0xe5f7	;
0x8e6d	0xe5f8	;O
0x8e6f	0xe5f0	;S
0x8e72	0xe5f1	;
0x8e73	0xe94f	;Q
0x8e74	0xe5f2	;
0x8e76	0xe5f3	;
0x8e78	0xe94e	;P
0x8e7a	0xe5f4	;
0x8e7b	0xe951	;T
0x8e7c	0xe94d	;
0x8e81	0xe5fa	;ļ
0x8e82	0xe954	;ľ
0x8e84	0xe5fb	;
0x8e85	0xe5fc	;Ľ
0x8e86	0xe952	;
0x8e87	0xe5fd	;
0x8e88	0xe953	;
0x8e89	0xe5fe	;Ļ
0x8e8a	0xe6a1	;C
0x8e8b	0xe6a2	;E
0x8e8d	0xe5e5	;D
0x8e8e	0xe955	;U
0x8e90	0xe6a4	;a
0x8e91	0xe6a5	;ŭ
0x8e92	0xe6a6	;`
0x8e93	0xe6a7	;Ů
0x8e94	0xe6a8	;^
0x8e95	0xe5f9	;]
0x8e96	0xe956	;b
0x8e97	0xe957	;c
0x8e98	0xe958	;F
0x8e9a	0xe6a9	;_
0x8e9d	0xe95c	;
0x8e9e	0xe959	;
0x8e9f	0xe95a	;
0x8ea0	0xe95b	;
0x8ea1	0xe6aa	;\
0x8ea3	0xe95f	;Q
0x8ea4	0xe95e	;P
0x8ea5	0xe95d	;O
0x8ea6	0xe961	;p
0x8ea8	0xe962	;
0x8ea9	0xe6ab	;
0x8eaa	0xe6ac	;n
0x8eab	0xe6af	;
0x8eac	0xe6b0	;`
0x8eb2	0xe6b2	;
0x8eba	0xe6b6	;
0x8ebd	0xe96b	;
0x8ec0	0xe6b3	;
0x8ec2	0xe96c	;U
0x8ec9	0xe971	;
0x8eca	0xe6b7	;
0x8ecb	0xe6b8	;
0x8ecc	0xe6b9	;y
0x8ecd	0xe6ba	;x
0x8ecf	0xe6bb	;c
0x8ed1	0xe972	;
0x8ed2	0xe6bc	;a
0x8ed3	0xe973	;
0x8ed4	0xe6bd	;b
0x8ed8	0xe974	;
0x8edb	0xe6be	;m
0x8edc	0xe977	;
0x8edd	0xe976	;
0x8ede	0xe975	;
0x8edf	0xe6bf	;n
0x8ee0	0xe97a	;
0x8ee5	0xea24	;C
0x8ee6	0xea22	;A
0x8ee7	0xea26	;E
0x8ee8	0xe6c0	;F
0x8ee9	0xe97d	;L
0x8eeb	0xe6c1	;H
0x8eec	0xea29	;J
0x8eee	0xea23	;B
0x8eef	0xe97e	;
0x8ef1	0xea28	;I
0x8ef4	0xe97c	;K
0x8ef5	0xea25	;D
0x8ef6	0xea27	;G
0x8ef7	0xe6c4	;
0x8ef8	0xe6c2	;b
0x8ef9	0xe6c3	;@
0x8efa	0xe6c6	;
0x8efb	0xea21	;a
0x8efc	0xe6c5	;c
0x8efe	0xe6c7	;
0x8eff	0xea2c	;u
0x8f00	0xe6cc	;w
0x8f01	0xea2d	;v
0x8f02	0xea2e	;{
0x8f03	0xe6c8	;
0x8f05	0xe6c9	;x
0x8f06	0xea2b	;t
0x8f07	0xe6cd	;y
0x8f08	0xe6ca	;z
0x8f09	0xe6cb	;
0x8f0a	0xe6ce	;
0x8f0b	0xea2f	;|
0x8f0d	0xea30	;g
0x8f10	0xea31	;d
0x8f11	0xea32	;e
0x8f12	0xe6cf	;
0x8f13	0xe6d0	;
0x8f14	0xe6d1	;
0x8f15	0xe6d2	;
0x8f16	0xea3b	;M
0x8f17	0xe6d3	;N
0x8f18	0xea38	;I
0x8f1a	0xea39	;J
0x8f1b	0xe6d5	;
0x8f1c	0xe6d6	;
0x8f1d	0xe6d7	;
0x8f1e	0xe6dc	;
0x8f1f	0xe6d8	;
0x8f20	0xe6dd	;K
0x8f23	0xea3a	;L
0x8f24	0xea37	;H
0x8f25	0xe6de	;@
0x8f26	0xe6d9	;
0x8f29	0xe6da	;
0x8f2a	0xe6db	;
0x8f2c	0xea3c	;G
0x8f2e	0xe6e6	;
0x8f2f	0xe6e0	;
0x8f32	0xea3e	;
0x8f33	0xe6e1	;
0x8f34	0xe6e7	;
0x8f35	0xea3d	;
0x8f36	0xe6e8	;
0x8f37	0xea3f	;
0x8f38	0xe6e2	;
0x8f39	0xe6e3	;
0x8f3b	0xe6e4	;
0x8f3e	0xe6e9	;
0x8f3f	0xe6ea	;
0x8f40	0xe6ee	;
0x8f42	0xe6eb	;
0x8f43	0xea43	;
0x8f44	0xe6ec	;
0x8f45	0xe6ed	;
0x8f46	0xe6ef	;F
0x8f47	0xe6f0	;G
0x8f48	0xea47	;H
0x8f49	0xe6f2	;
0x8f4d	0xe6f3	;
0x8f4e	0xe6f4	;
0x8f4f	0xe6f5	;X
0x8f50	0xea4a	;Y
0x8f51	0xea48	;W
0x8f52	0xe6f6	;V
0x8f53	0xea4b	;Z
0x8f54	0xea49	;
0x8f55	0xe6f1	;
0x8f56	0xe6f7	;
0x8f57	0xea4c	;
0x8f58	0xe6f8	;
0x8f59	0xea4e	;
0x8f5a	0xea4d	;
0x8f5b	0xea4f	;X
0x8f5d	0xea50	;Y
0x8f5e	0xe6f9	;W
0x8f5f	0xe6fa	;F
0x8f60	0xea51	;d
0x8f61	0xe6fb	;ů
0x8f62	0xe6fc	;e
0x8f63	0xea52	;H
0x8f64	0xe6fd	;G
0x8f9b	0xe7a1	;
0x8f9c	0xe7a2	;d
0x8f9f	0xe7a3	;@
0x8fa3	0xe7a5	;
0x8fa6	0xe7a7	;
0x8fa8	0xe7a8	;
0x8fad	0xe7a9	;
0x8fae	0xd5dc	;|
0x8faf	0xe7aa	;G
0x8fb0	0xe7ac	;
0x8fb1	0xe7ad	;d
0x8fb2	0xe7ae	;A
0x8fb4	0xea55	;[
0x8fb5	0xe7b0	;?x
0x8fbf	0xea59	;˦
0x8fc2	0xe7b1	;
0x8fc4	0xe7b2	;
0x8fc5	0xe7b3	;
0x8fc6	0xea5b	;
0x8fc9	0xea5a	;˥
0x8fcb	0xe7b4	;
0x8fcd	0xe7b5	;
0x8fce	0xe7b6	;
0x8fd1	0xe7b7	;
0x8fd2	0xea62	;
0x8fd3	0xe7b8	;
0x8fd4	0xe7b9	;
0x8fd5	0xe7ba	;
0x8fd6	0xea63	;
0x8fe0	0xea6b	;ж
0x8fe1	0xea6c	;д
0x8fe2	0xe7bb	;|
0x8fe3	0xea68	;г
0x8fe4	0xe7bc	;
0x8fe5	0xe7bd	;~
0x8fe6	0xe7be	;{
0x8fe8	0xe7bf	;
0x8fea	0xe7c0	;}
0x8feb	0xe7c1	;
0x8fed	0xe7c2	;
0x8fee	0xe7c3	;е
0x8ff0	0xe7c4	;z
0x8ff4	0xe7c5	;j
0x8ff5	0xea70	;
0x8ff7	0xe7c6	;g
0x8ff8	0xe7c7	;n
0x8ffa	0xe7ca	;i
0x8ffb	0xe8c6	;
0x8ffc	0xea6e	;
0x8ffd	0xe7c9	;l
0x8ffe	0xea6f	;
0x8fff	0xea71	;
0x9000	0xe7cb	;h
0x9001	0xe7cc	;e
0x9002	0xe7cd	;
0x9003	0xe7ce	;k
0x9004	0xea72	;
0x9005	0xe7cf	;m
0x9006	0xe7d0	;f
0x900b	0xe7d1	;
0x900c	0xe7d2	;
0x900d	0xe7d3	;p
0x900f	0xe7d4	;z
0x9010	0xe7d5	;v
0x9011	0xe7d6	;
0x9014	0xe7d7	;~
0x9015	0xe7d8	;w
0x9016	0xe7d9	;|
0x9017	0xe7da	;r
0x9019	0xe7db	;o
0x901a	0xe7dc	;q
0x901b	0xe7dd	;}
0x901c	0xea74	;
0x901d	0xe7de	;u
0x901e	0xe7df	;x
0x901f	0xe7e0	;t
0x9020	0xe7e1	;y
0x9021	0xe7e2	;
0x9022	0xe7e3	;{
0x9023	0xe7e4	;s
0x9024	0xea73	;
0x902d	0xe7e5	;M
0x902e	0xe7e6	;e
0x902f	0xea78	;O
0x9031	0xe7e7	;g
0x9032	0xe7e8	;i
0x9034	0xea77	;N
0x9035	0xe7e9	;f
0x9036	0xe7ea	;j
0x9038	0xe7eb	;h
0x903c	0xe7ed	;G
0x903d	0xeb28	;
0x903e	0xe7f2	;O
0x903f	0xea7d	;~
0x9041	0xe7ef	;P
0x9042	0xe7f0	;E
0x9044	0xe7f1	;
0x9047	0xe7ee	;J
0x904a	0xe7f3	;C
0x904b	0xe7f4	;B
0x904d	0xe7f5	;M
0x904e	0xe7f6	;L
0x904f	0xe7f7	;K
0x9050	0xe7f8	;I
0x9051	0xe7f9	;N
0x9052	0xe7fa	;}
0x9053	0xe7fb	;D
0x9054	0xe7fc	;F
0x9055	0xe7fd	;H
0x9058	0xe7fe	;
0x9059	0xe8a1	;
0x905b	0xe8a2	;
0x905c	0xe8a3	;
0x905d	0xe8a9	;
0x905e	0xe8a4	;
0x9060	0xe8a5	;
0x9062	0xe8a8	;
0x9063	0xe8a7	;
0x9068	0xe8aa	;C
0x9069	0xe8ab	;A
0x906b	0xeb33	;S
0x906d	0xe8ac	;D
0x906e	0xe8ad	;B
0x906f	0xe8ae	;Q
0x9070	0xeb36	;P
0x9072	0xe8af	;
0x9073	0xeb35	;O
0x9074	0xe8b0	;
0x9075	0xe8b1	;
0x9076	0xe8b2	;
0x9077	0xe8b3	;E
0x9078	0xe8b4	;
0x9079	0xe8b5	;
0x907a	0xe8b6	;
0x907b	0xe8b7	;
0x907c	0xe8b8	;
0x907d	0xe8b9	;
0x907e	0xeb39	;
0x907f	0xe8ba	;
0x9080	0xe8bb	;
0x9081	0xe8bc	;
0x9082	0xe8bd	;
0x9083	0xe8c1	;
0x9084	0xe8be	;
0x9085	0xe8bf	;
0x9086	0xeb37	;
0x9087	0xe8c0	;
0x9088	0xe8c2	;
0x908a	0xe8c3	;
0x908b	0xeb3d	;
0x908d	0xeb3e	;
0x908f	0xe8c4	;
0x9090	0xe8c5	;
0x9091	0xe8c7	;
0x9094	0xeb40	;U
0x9095	0xe8cb	;o
0x9097	0xe8c9	;R
0x9098	0xeb3f	;S
0x9099	0xe8ca	;Q
0x909b	0xe8c8	;T
0x909e	0xeb44	;˪
0x909f	0xeb42	;˧
0x90a0	0xe8d3	;ˬ
0x90a1	0xe8cf	;˨
0x90a2	0xe8cc	;
0x90a3	0xe8ce	;
0x90a5	0xeb43	;˩
0x90a6	0xe8d0	;
0x90a7	0xeb45	;˫
0x90aa	0xe8d2	;
0x90af	0xe8d4	;
0x90b0	0xe8dc	;
0x90b1	0xe8d5	;
0x90b2	0xe8d6	;
0x90b3	0xe8d8	;
0x90b4	0xe8d7	;
0x90b5	0xe8d9	;
0x90b6	0xe8da	;
0x90b8	0xe8db	;
0x90bd	0xe8dd	;и
0x90be	0xe8e2	;м
0x90bf	0xeb50	;й
0x90c1	0xe8de	;
0x90c3	0xe8e3	;
0x90c5	0xe8df	;л
0x90c7	0xe8e0	;н
0x90c8	0xeb54	;п
0x90ca	0xe8e1	;
0x90ce	0xe8e8	;
0x90d4	0xeb64	;
0x90d5	0xe8e6	;к
0x90d6	0xeb55	;
0x90d7	0xeb5c	;
0x90d8	0xeb5b	;
0x90d9	0xe8ec	;
0x90da	0xeb58	;
0x90db	0xe8e7	;
0x90dc	0xe8ed	;
0x90dd	0xe9b4	;q
0x90df	0xe8ee	;
0x90e0	0xeb56	;
0x90e1	0xe8e9	;p
0x90e2	0xe8ea	;r
0x90e3	0xeb59	;
0x90e4	0xe8eb	;
0x90e5	0xeb5a	;
0x90e8	0xe8ef	;
0x90ea	0xeb60	;
0x90eb	0xeb65	;
0x90ed	0xe8f0	;
0x90ef	0xe8f3	;
0x90f0	0xeb61	;
0x90f1	0xeb4f	;з
0x90f2	0xeb62	;
0x90f3	0xeb63	;
0x90f4	0xe8f1	;
0x90f5	0xe8f2	;l
0x90f9	0xeb6f	;V
0x90fa	0xeb6c	;
0x90fb	0xeb70	;W
0x90fc	0xeb6d	;T
0x90fd	0xe8f4	;
0x90fe	0xeb69	;n
0x90ff	0xe8f5	;S
0x9100	0xeb72	;Y
0x9101	0xeb71	;X
0x9102	0xe8f6	;k
0x9103	0xeb6b	;\
0x9104	0xe8f8	;R
0x9105	0xeb74	;[
0x9106	0xeb67	;P
0x9107	0xeb73	;Z
0x9108	0xeb6e	;U
0x9109	0xe8fa	;m
0x910b	0xeb7a	;
0x910d	0xeb77	;
0x910e	0xeb7b	;
0x910f	0xeb78	;
0x9110	0xeb76	;
0x9111	0xeb79	;
0x9112	0xe8f7	;Q
0x9114	0xe8f9	;
0x9116	0xe8fc	;
0x9117	0xe8fb	;R
0x9118	0xe8fe	;
0x9119	0xe8fd	;
0x911a	0xec21	;n
0x911b	0xec24	;q
0x911c	0xe9a4	;i
0x911d	0xeb7e	;m
0x911e	0xe9a2	;
0x911f	0xeb7d	;l
0x9120	0xe9a3	;j
0x9121	0xec23	;p
0x9122	0xe9a1	;k
0x9123	0xeb7c	;h
0x9124	0xec22	;o
0x9126	0xec2a	;Y
0x9127	0xe9a5	;H
0x9128	0xec25	;J
0x9129	0xec28	;V
0x912a	0xec29	;W
0x912b	0xe9a6	;U
0x912c	0xeb68	;Q
0x912d	0xe9a7	;G
0x912e	0xec2b	;Z
0x912f	0xec27	;T
0x9130	0xe9a8	;F
0x9131	0xe9a9	;I
0x9132	0xe9ac	;X
0x9133	0xec2d	;
0x9134	0xe9aa	;
0x9135	0xec2e	;
0x9136	0xe9ab	;
0x9138	0xec2f	;
0x9139	0xe9ad	;
0x913a	0xe9af	;K
0x913b	0xec31	;L
0x913e	0xec32	;M
0x913f	0xe9ae	;]
0x9140	0xec33	;\
0x9141	0xec34	;
0x9143	0xe9b1	;
0x9144	0xec36	;[
0x9145	0xec35	;\
0x9146	0xe9b2	;Z
0x9147	0xe9b0	;f
0x9148	0xe9b3	;Ű
0x9149	0xe9b5	;
0x914a	0xe9b6	;
0x914b	0xe9b7	;
0x914c	0xe9b8	;u
0x914d	0xe9b9	;t
0x914e	0xe9ba	;@
0x914f	0xec38	;A
0x9150	0xec37	;
0x9152	0xe9bb	;s
0x9153	0xec3c	;
0x9156	0xe9bc	;
0x9157	0xe9bd	;
0x9158	0xec3a	;
0x915a	0xec3b	;
0x915f	0xec43	;_
0x9160	0xec41	;a
0x9161	0xe9c2	;]
0x9162	0xe9be	;`
0x9163	0xe9c0	;o
0x9164	0xe9c1	;^
0x9165	0xe9bf	;p
0x9168	0xb64e	;s
0x9169	0xe9c3	;U
0x916a	0xe9c4	;T
0x916c	0xe9c5	;S
0x916e	0xec45	;
0x916f	0xec46	;
0x9172	0xe9c6	;s
0x9173	0xec48	;u
0x9174	0xe9ca	;
0x9175	0xe9c7	;
0x9177	0xe9c8	;
0x9178	0xe9c9	;
0x9179	0xe9cb	;t
0x917a	0xe9cc	;r
0x9180	0xec4b	;a
0x9181	0xe9e7	;^
0x9183	0xe9cd	;M
0x9185	0xe9ce	;[
0x9186	0xe9cf	;\
0x9187	0xe9d0	;J
0x9189	0xe9d1	;K
0x918a	0xe9d2	;]
0x918b	0xe9d3	;L
0x918d	0xe9d4	;
0x9190	0xe9d5	;
0x9191	0xec4e	;
0x9192	0xe9d6	;
0x9193	0xe9d7	;
0x9199	0xec53	;
0x919a	0xec51	;
0x919b	0xec52	;
0x919c	0xe9d8	;
0x919d	0xec58	;
0x919e	0xe9d9	;
0x919f	0xec54	;
0x91a1	0xe9da	;
0x91a2	0xe9db	;
0x91a3	0xec50	;
0x91a5	0xec5a	;O
0x91a7	0xec5b	;P
0x91a8	0xec59	;N
0x91aa	0xe9dd	;R
0x91ab	0xe9de	;
0x91ac	0xe9df	;
0x91ad	0xec5e	;_
0x91ae	0xe9e0	;
0x91af	0xe9e1	;Q
0x91b0	0xec5d	;^
0x91b1	0xe9ed	;
0x91b2	0xe9e3	;
0x91b3	0xec61	;
0x91b4	0xe9e2	;Ŀ
0x91b5	0xe9e4	;
0x91b7	0xec60	;
0x91b9	0xec63	;]
0x91ba	0xe9e5	;H
0x91bc	0xe9e8	;I
0x91bd	0xe9e6	;
0x91be	0xec65	;
0x91c0	0xe9e9	;C
0x91c1	0xe9ea	;]
0x91c2	0xe9eb	;
0x91c3	0xec66	;q
0x91c5	0xec67	;o
0x91c6	0xe9ee	;
0x91c7	0xe9ef	;
0x91c9	0xe9f1	;V
0x91cb	0xe9f0	;
0x91cc	0xe9f2	;
0x91cd	0xe9f3	;
0x91ce	0xe9f4	;
0x91cf	0xe9f5	;q
0x91d0	0xe9f6	;
0x91d1	0xe9f8	;
0x91d4	0xec68	;
0x91d5	0xec69	;B
0x91d7	0xe9f9	;x
0x91d8	0xe9fa	;v
0x91d9	0xec6a	;z
0x91dc	0xe9fb	;y
0x91dd	0xe9fc	;w
0x91e2	0xec6b	;C
0x91e3	0xe9fd	;
0x91e4	0xec77	;
0x91e6	0xeaa2	;
0x91e7	0xe9fe	;
0x91e8	0xed21	;B
0x91e9	0xec75	;
0x91ea	0xec7d	;
0x91eb	0xec79	;@
0x91ec	0xeaa1	;
0x91ed	0xeaa3	;
0x91ee	0xec7b	;C
0x91f1	0xec73	;
0x91f3	0xec74	;
0x91f4	0xec72	;
0x91f5	0xeaa4	;
0x91f7	0xec7a	;A
0x91f8	0xec76	;
0x91f9	0xec78	;
0x91fd	0xed26	;m
0x91ff	0xed24	;l
0x9200	0xeaa6	;j
0x9201	0xed35	;b
0x9202	0xed2a	;q
0x9203	0xed38	;e
0x9204	0xed3b	;o
0x9205	0xed3d	;v
0x9206	0xed27	;n
0x9207	0xeaa5	;y
0x9209	0xed34	;u
0x920a	0xed36	;c
0x920c	0xed23	;i
0x920d	0xeaa7	;w
0x920f	0xed22	;h
0x9210	0xeaa9	;x
0x9211	0xed25	;z
0x9212	0xeaaa	;k
0x9214	0xeaab	;r
0x9215	0xeaac	;s
0x9216	0xed3e	;w
0x9217	0xed2f	;u
0x921a	0xed39	;f
0x921c	0xed3c	;r
0x921e	0xeaad	;v
0x9223	0xed33	;t
0x9224	0xed32	;s
0x9225	0xed37	;d
0x9226	0xed3a	;g
0x922d	0xed7b	;
0x9230	0xed4b	;
0x9231	0xed66	;
0x9232	0xed65	;
0x9233	0xed4f	;
0x9234	0xeaae	;a
0x9236	0xed44	;
0x9237	0xed4c	;W
0x9238	0xeaaf	;Y
0x9239	0xed52	;e
0x923a	0xeab0	;
0x923d	0xed4d	;Z
0x923e	0xed56	;\
0x923f	0xeab2	;f
0x9240	0xed55	;[
0x9245	0xeab3	;d
0x9246	0xed53	;
0x9248	0xed49	;
0x9249	0xeab4	;b
0x924a	0xed51	;
0x924b	0xeabb	;^
0x924c	0xed63	;
0x924d	0xed4e	;c
0x924e	0xed62	;
0x924f	0xeab5	;
0x9250	0xed6d	;
0x9251	0xed54	;`
0x9252	0xed4a	;
0x9254	0xed6e	;
0x9256	0xed68	;
0x9257	0xeab6	;X
0x925a	0xed43	;g
0x925b	0xeab7	;]
0x925e	0xeab8	;
0x9260	0xed59	;
0x9261	0xed5c	;
0x9263	0xed61	;
0x9264	0xeaba	;_
0x9265	0xed50	;
0x9266	0xeabe	;
0x9267	0xed5a	;
0x926c	0xed58	;
0x926d	0xed57	;
0x926f	0xed5b	;
0x9270	0xed60	;
0x9276	0xeabc	;x
0x9278	0xeabd	;
0x9279	0xee2e	;
0x927a	0xee28	;z
0x927b	0xee27	;
0x927c	0xee25	;
0x927d	0xed74	;
0x927e	0xed71	;
0x927f	0xee30	;
0x9280	0xeabf	;
0x9282	0xed7e	;
0x9283	0xeac0	;
0x9285	0xeac1	;
0x9286	0xed76	;
0x9287	0xee3b	;
0x9288	0xee34	;
0x928b	0xee36	;
0x928c	0xee3a	;
0x928d	0xeac3	;~
0x928e	0xeac2	;
0x9291	0xeac4	;
0x9293	0xeac5	;
0x9294	0xee2a	;|
0x9295	0xed6f	;
0x9296	0xeac6	;
0x9297	0xee2f	;
0x9298	0xeac7	;
0x9299	0xed7d	;
0x929a	0xeaca	;
0x929b	0xeac8	;y
0x929c	0xeac9	;
0x929d	0xed75	;
0x92a0	0xee29	;{
0x92a1	0xee4b	;
0x92a3	0xee31	;
0x92a4	0xee26	;w
0x92a5	0xee24	;v
0x92a6	0xee2c	;
0x92a7	0xee35	;
0x92a8	0xee23	;
0x92aa	0xee2b	;}
0x92ab	0xee2d	;
0x92ac	0xee61	;R
0x92b2	0xeada	;Z
0x92b3	0xeacb	;U
0x92b6	0xeacc	;g
0x92b7	0xeacd	;P
0x92bb	0xee5f	;O
0x92bc	0xeacf	;V
0x92c0	0xee5e	;e
0x92c1	0xee45	;T
0x92c2	0xee42	;q
0x92c3	0xee5c	;c
0x92c4	0xee5d	;d
0x92c5	0xe9f7	;N
0x92c6	0xee4e	;
0x92c7	0xee3d	;X
0x92c8	0xead0	;t
0x92c9	0xee47	;y
0x92ca	0xee44	;s
0x92cb	0xee7b	;
0x92cc	0xead1	;o
0x92ce	0xee58	;u
0x92cf	0xead2	;h
0x92d0	0xee5b	;b
0x92d1	0xee5a	;}
0x92d2	0xead3	;W
0x92d3	0xee46	;~
0x92d5	0xee4f	;x
0x92d7	0xee3f	;m
0x92d8	0xead5	;k
0x92d9	0xead9	;f
0x92dd	0xee40	;n
0x92df	0xead4	;j
0x92e0	0xee63	;z
0x92e1	0xee53	;
0x92e4	0xead6	;S
0x92e7	0xee56	;|
0x92e8	0xee43	;r
0x92e9	0xead7	;l
0x92ea	0xead8	;Q
0x92ee	0xee32	;
0x92ef	0xee41	;p
0x92f0	0xee3e	;Y
0x92f1	0xee60	;i
0x92f7	0xef50	;
0x92f8	0xeadb	;
0x92f9	0xef3e	;
0x92fa	0xef24	;
0x92fb	0xef37	;D
0x92fc	0xeadc	;
0x92fe	0xef41	;A
0x92ff	0xef34	;
0x9300	0xef3d	;C
0x9301	0xee76	;
0x9302	0xef3c	;
0x9304	0xeadd	;
0x9306	0xee6d	;
0x9308	0xee6b	;
0x9309	0xef33	;B
0x930b	0xef45	;@
0x930d	0xee7a	;
0x930e	0xee79	;
0x930f	0xee6e	;
0x9310	0xeade	;@
0x9312	0xee75	;
0x9314	0xef38	;
0x9315	0xeadf	;C
0x9316	0xef39	;E
0x9318	0xeae0	;
0x9319	0xeae1	;E
0x931a	0xeae2	;
0x931b	0xee73	;
0x931d	0xef3f	;
0x931e	0xeaea	;
0x931f	0xee6c	;
0x9320	0xeae3	;
0x9321	0xeaeb	;B
0x9322	0xeae4	;
0x9323	0xee74	;
0x9324	0xef48	;
0x9325	0xef44	;
0x9326	0xeae5	;A
0x9327	0xee6a	;
0x9328	0xeae6	;
0x9329	0xef3a	;
0x932a	0xef3b	;
0x932b	0xeae7	;
0x932d	0xee78	;
0x932e	0xeae8	;D
0x932f	0xeae9	;
0x9333	0xebe2	;
0x9334	0xef25	;
0x9335	0xef53	;
0x9336	0xee70	;
0x9338	0xee71	;
0x933c	0xee72	;
0x9346	0xee77	;
0x9347	0xeaf5	;
0x9349	0xef71	;
0x934a	0xeaec	;
0x934b	0xeaed	;
0x934c	0xef76	;
0x934d	0xeaf6	;
0x934e	0xf02d	;
0x934f	0xef58	;
0x9350	0xef73	;
0x9351	0xef74	;
0x9352	0xef60	;
0x9354	0xeaf7	;
0x9355	0xef5a	;
0x9356	0xef6d	;
0x9357	0xef66	;
0x9358	0xef6e	;
0x9359	0xef5d	;
0x935a	0xef72	;
0x935b	0xeaee	;
0x935c	0xef6f	;
0x935e	0xf028	;
0x9360	0xeaf8	;
0x9364	0xeaf9	;
0x9365	0xeafa	;
0x9367	0xef64	;
0x936a	0xeaef	;
0x936c	0xeaf1	;
0x936d	0xeafb	;
0x9370	0xeafc	;
0x9371	0xef5c	;
0x9375	0xeaf2	;
0x9376	0xef70	;
0x9379	0xef57	;
0x937a	0xee6f	;
0x937c	0xeaf3	;
0x937e	0xeaf4	;
0x9380	0xf052	;
0x9382	0xef77	;
0x9383	0xef6b	;
0x9388	0xf038	;`
0x9389	0xeafe	;Y
0x938a	0xebac	;
0x938c	0xeba7	;T
0x938d	0xf047	;c
0x938e	0xf04d	;[
0x938f	0xef75	;
0x9391	0xf045	;e
0x9392	0xf049	;U
0x9394	0xeafd	;
0x9395	0xf034	;_
0x9396	0xeba1	;
0x9397	0xeba2	;
0x9398	0xf04b	;
0x9399	0xf025	;a
0x939a	0xeba3	;
0x939b	0xeba4	;W
0x939d	0xf04c	;X
0x939e	0xeba5	;]
0x939f	0xf036	;b
0x93a1	0xeba6	;
